SUM|BRK|ABCL|222,347.0000|$910,556.47|$845,856.98|-$37,597.33|$27,102.16
BRK|SNAP|01/29/2026|01/27/2026|Sell|11,894.0000|$88,708.41|$85,874.68|-$2,833.73
BRK|SNAP|02/05/2026|02/02/2026|Sell|4,654.0000|$32,127.72|$23,875.02|-$8,252.70
BRK|SNAP|02/05/2026|02/03/2026|Sell|3,196.0000|$20,502.34|$16,395.48|-$4,106.86
BRK|SNAP|02/05/2026|02/03/2026|Sell|7,240.0000|$48,169.52|$37,141.20|-$11,028.32
BRK|SNAP|02/05/2026|02/05/2026|Sell|18,727.0000|$102,998.50|$96,069.51|-$6,928.99
BRK|SNAP|04/01/2026|03/26/2026|Sell|25,125.0000|$99,994.99|$118,338.75|$18,343.76
BRK|SNDK|05/20/2026|05/01/2026|Sell|181.0000|$199,717.21|$247,484.69|$47,767.48
BRK|STNG|03/18/2026|02/18/2026|Sell|650.0000|$46,042.75|$45,201.00|-$841.75
BRK|STNG|03/25/2026|02/18/2026|Sell|1,465.0000|$103,773.28|$108,021.77|$4,248.49
BRK|STNG|03/25/2026|03/20/2026|Sell|13.6090|$969.37|$1,003.46|$34.09
BRK|TE|06/22/2026|05/20/2026|Sell|20,501.0000|$180,337.79|$197,010.55|$16,672.76
BRK|TE|06/22/2026|05/26/2026|Sell|11,074.0000|$100,691.72|$106,418.95|$5,727.23
BRK|TE|06/22/2026|05/26/2026|Sell|21,739.0000|$200,186.58|$208,907.49|$8,720.91
BRK|TE|06/22/2026|05/26/2026|Sell|27,807.0000|$258,349.74|$267,219.76|$8,870.02
SEP|ABCL|07/16/2026|02/06/2026 Noncovered|Sell|15,000.0000|$44,517.93|$92,848.09|$48,330.16
SEP|AGL|03/05/2026|02/10/2026 Noncovered|Sell|34,133.0000|$16,049.32|$22,047.55|$5,998.23
SEP|AGL|03/06/2026|02/10/2026 Noncovered|Sell|74,377.0000|$34,972.02|$42,772.35|$7,800.33
SEP|AGL|03/06/2026|02/11/2026 Noncovered|Sell|91,540.0000|$42,513.17|$52,642.36|$10,129.19
SEP|AGL|03/06/2026|02/11/2026 Noncovered|Sell|97,484.0000|$45,273.69|$55,570.56|$10,296.87
SEP|AGL|03/19/2026|02/11/2026 Noncovered|Sell|150,000.0000|$69,663.26|$79,510.91|$9,847.65
SEP|AGL|03/24/2026|02/11/2026 Noncovered|Sell|60,976.0000|$28,318.58|$26,358.69|-$1,959.89
SEP|AGL|03/24/2026|02/11/2026 Noncovered|Sell|39,024.0000|$15,999.84|$16,869.28|$869.44
SEP|ASPI|03/26/2026|02/19/2026 Noncovered|Sell|9,568.0000|$50,989.79|$44,218.09|-$6,771.70
SEP|ASPI|03/26/2026|03/24/2026 Noncovered|Sell|38,535.0000|$200,367.41|$178,087.82|-$22,279.59
SEP|ASPI|03/26/2026|03/25/2026 Noncovered|Sell|6,893.0000|$35,472.24|$31,855.70|-$3,616.54
SEP|ASPI|04/01/2026|03/25/2026 Noncovered|Sell|30,000.0000|$154,383.73|$124,273.70|-$30,110.03
SEP|ASPI|05/04/2026|05/01/2026 Noncovered|Sell|9,671.0000|$49,988.21|$49,804.62|-$183.59
SEP|ASPI|07/13/2026|06/30/2026 Noncovered|Sell|8,050.0000|$51,359.00|$37,618.54|-$13,740.46
SEP|ASPI|07/13/2026|07/02/2026 Noncovered|Sell|14,331.0000|$90,314.61|$66,970.34|-$23,344.27
SEP|CLS|01/14/2026|01/12/2026 Noncovered|Sell|200.0000|$62,055.07|$61,347.00|-$708.07
SEP|COPX|02/05/2026|01/27/2026 Noncovered|Sell|246.0000|$21,982.31|$20,117.88|-$1,864.43
SEP|DUOL|05/06/2026|05/01/2026 Noncovered|Sell|893.0000|$99,989.21|$92,535.22|-$7,453.99
SEP|DUOL|05/06/2026|05/01/2026 Noncovered|Sell|400.0000|$44,935.05|$41,449.15|-$3,485.90
SEP|FN|01/13/2026|01/12/2026 Noncovered|Sell|120.0000|$55,233.60|$58,781.40|$3,547.80
SEP|FN|01/13/2026|01/13/2026 Noncovered|Sell|100.0000|$50,153.50|$48,984.50|-$1,169.00
SEP|FN|01/13/2026|01/13/2026 Noncovered|Sell|134.0000|$65,904.95|$65,639.23|-$265.72
SEP|FN|01/14/2026|01/13/2026 Noncovered|Sell|200.0000|$98,365.60|$98,201.02|-$164.58
SEP|GLD|03/23/2026|02/18/2026 Noncovered|Sell|299.0000|$137,091.50|$121,917.25|-$15,174.25
SEP|GLD|03/23/2026|03/13/2026 Noncovered|Sell|21.0000|$9,708.62|$8,562.75|-$1,145.87
SEP|GLD|03/24/2026|03/13/2026 Noncovered|Sell|321.0000|$148,403.11|$128,400.03|-$20,003.08
SEP|GOOG|01/21/2026|01/12/2026 Noncovered|Sell|185.0000|$61,169.38|$60,697.58|-$471.80
SEP|GOOG|01/26/2026|01/12/2026 Noncovered|Sell|234.0000|$77,371.00|$77,142.69|-$228.31
SEP|GOOG|02/05/2026|01/12/2026 Noncovered|Sell|300.0000|$99,193.59|$99,133.50|-$60.09
SEP|GOOG|03/05/2026|02/12/2026 Noncovered|Sell|350.0000|$110,180.00|$105,336.04|-$4,843.96
SEP|GRAB|02/17/2026|02/12/2026 Noncovered|Sell|19,596.0000|$84,458.76|$80,546.99|-$3,911.77
SEP|GRAB|02/17/2026|02/12/2026 Noncovered|Sell|10,404.0000|$44,945.28|$42,764.39|-$2,180.89
SEP|HIMS|05/06/2026|05/01/2026 Noncovered|Sell|1,827.0000|$49,968.45|$47,831.51|-$2,136.94
SEP|HIVE|06/11/2026|05/20/2026 Noncovered|Sell|38,043.0000|$140,394.78|$144,560.42|$4,165.64
SEP|IMMX|01/08/2026|10/21/2025 Noncovered|Sell|11,946.0000|$37,868.82|$59,750.20|$21,881.38
SEP|IMMX|01/08/2026|10/21/2025 Noncovered|Sell|13,054.0000|$41,511.72|$65,292.07|$23,780.35
SEP|IMMX|01/12/2026|10/21/2025 Noncovered|Sell|25,000.0000|$79,500.00|$115,250.00|$35,750.00
SEP|IMMX|01/12/2026|10/21/2025 Noncovered|Sell|6,523.0000|$20,743.14|$29,940.57|$9,197.43
SEP|IMMX|01/12/2026|10/22/2025 Noncovered|Sell|11,500.0000|$34,821.00|$52,785.00|$17,964.00
SEP|IMMX|01/12/2026|11/06/2025 Noncovered|Sell|6,977.0000|$20,496.20|$32,024.43|$11,528.23
SEP|IMMX|01/13/2026|11/06/2025 Noncovered|Sell|12,467.0000|$36,624.08|$54,233.94|$17,609.86
SEP|IMMX|01/13/2026|11/06/2025 Noncovered|Sell|12,533.0000|$36,845.44|$54,521.06|$17,675.62
SEP|IMMX|01/13/2026|11/06/2025 Noncovered|Sell|3,975.0000|$11,686.00|$17,100.61|$5,414.61
SEP|IMMX|01/13/2026|11/06/2025 Noncovered|Sell|15,192.0000|$44,662.56|$65,295.22|$20,632.66
SEP|IMMX|01/13/2026|11/06/2025 Noncovered|Sell|16.0000|$47.04|$68.77|$21.73
SEP|IMMX|01/13/2026|11/10/2025 Noncovered|Sell|600.0000|$1,956.00|$2,578.80|$622.80
SEP|IMMX|01/13/2026|11/10/2025 Noncovered|Sell|5,217.0000|$17,372.61|$22,422.67|$5,050.06
SEP|IMMX|02/09/2026|11/10/2025 Noncovered|Sell|8,283.0000|$27,582.39|$56,738.55|$29,156.16
SEP|IMMX|02/09/2026|12/29/2025 Noncovered|Sell|717.0000|$4,108.41|$4,911.45|$803.04
SEP|IMMX|02/10/2026|12/29/2025 Noncovered|Sell|15,000.0000|$85,950.00|$100,978.38|$15,028.38
SEP|IMMX|02/10/2026|12/29/2025 Noncovered|Sell|2,293.0000|$13,138.89|$15,440.82|$2,301.93
SEP|IMMX|02/10/2026|01/16/2026 Noncovered|Sell|8,123.0000|$37,807.96|$54,699.44|$16,891.48
SEP|IMMX|02/10/2026|01/21/2026 Noncovered|Sell|4,584.0000|$21,957.36|$30,868.18|$8,910.82
SEP|IMMX|02/11/2026|01/21/2026 Noncovered|Sell|574.0000|$2,749.46|$3,977.82|$1,228.36
SEP|IMMX|02/11/2026|01/21/2026 Noncovered|Sell|8,002.0000|$38,329.58|$55,093.77|$16,764.19
SEP|IMMX|02/11/2026|01/21/2026 Noncovered|Sell|3,506.0000|$16,793.74|$24,055.70|$7,261.96
SEP|IMMX|02/11/2026|01/21/2026 Noncovered|Sell|16,494.0000|$79,666.02|$113,170.21|$33,504.19
SEP|LITE|01/14/2026|01/13/2026 Noncovered|Sell|300.0000|$108,105.00|$103,243.53|-$4,861.47
SEP|LITE|01/14/2026|01/13/2026 Noncovered|Sell|185.0000|$66,664.75|$60,850.61|-$5,814.14
SEP|LLY|02/18/2026|02/17/2026 Noncovered|Sell|50.0000|$52,606.50|$50,802.50|-$1,804.00
SEP|MAIA|02/11/2026|02/10/2026 Noncovered|Sell|22,000.0000|$42,450.02|$38,500.00|-$3,950.02
SEP|MAIA|03/24/2026|02/10/2026 Noncovered|Sell|6,000.0000|$11,577.28|$8,850.00|-$2,727.28
SEP|MRAM|05/20/2026|05/06/2026 Noncovered|Sell|2,416.0000|$48,078.40|$72,575.15|$24,496.75
SEP|MRAM|05/20/2026|05/06/2026 Noncovered|Sell|1,760.0000|$34,933.64|$52,869.31|$17,935.67
SEP|MRAM|05/20/2026|05/06/2026 Noncovered|Sell|2,500.0000|$49,621.65|$75,260.95|$25,639.30
SEP|MRAM|05/20/2026|05/06/2026 Noncovered|Sell|2,500.0000|$49,621.64|$73,648.48|$24,026.84
SEP|MU|05/20/2026|05/01/2026 Noncovered|Sell|137.0000|$72,996.34|$97,462.53|$24,466.19
SEP|MU|05/20/2026|05/01/2026 Noncovered|Sell|50.0000|$26,641.00|$36,003.76|$9,362.76
SEP|MU|05/20/2026|05/04/2026 Noncovered|Sell|87.0000|$49,863.17|$62,646.54|$12,783.37
SEP|NAT|04/14/2026|03/06/2026 Noncovered|Sell|21,352.0000|$120,190.74|$121,919.54|$1,728.80
SEP|NAT|04/14/2026|03/24/2026 Noncovered|Sell|655.2540|$3,629.84|$3,741.49|$111.65
SEP|SLV|01/27/2026|01/20/2026 Noncovered|Sell|250.0000|$21,520.00|$24,183.00|$2,663.00
SEP|SLV|01/27/2026|01/20/2026 Noncovered|Sell|58.0000|$4,977.27|$5,610.46|$633.19
SEP|SLV|01/27/2026|01/21/2026 Noncovered|Sell|141.0000|$11,971.61|$13,639.21|$1,667.60
SEP|SLV|02/02/2026|01/21/2026 Noncovered|Sell|12.0000|$1,018.86|$870.00|-$148.86
SEP|SLV|02/02/2026|01/22/2026 Noncovered|Sell|688.0000|$59,945.44|$49,880.00|-$10,065.44
SEP|SMXT|01/20/2026|01/15/2026 Noncovered|Sell|1,810.0000|$1,846.20|$1,574.70|-$271.50
SEP|SMXT|01/20/2026|01/15/2026 Noncovered|Sell|98,190.0000|$100,153.80|$84,463.04|-$15,690.76
SEP|SMXT|01/20/2026|01/15/2026 Noncovered|Sell|100,000.0000|$104,986.95|$86,020.00|-$18,966.95
SEP|SMXT|02/11/2026|01/15/2026 Noncovered|Sell|16,926.0000|$17,770.09|$12,525.24|-$5,244.85
SEP|SMXT|02/11/2026|01/15/2026 Noncovered|Sell|33,074.0000|$34,723.39|$24,077.87|-$10,645.52
SEP|SMXT|02/11/2026|01/27/2026 Noncovered|Sell|47,333.0000|$40,174.13|$34,458.43|-$5,715.70
SEP|SMXT|05/01/2026|01/27/2026 Noncovered|Sell|17,727.0000|$15,045.88|$10,641.30|-$4,404.58
SEP|SMXT|05/01/2026|01/28/2026 Noncovered|Sell|48,888.0000|$43,999.20|$29,346.86|-$14,652.34
SEP|SMXT|05/01/2026|02/17/2026 Noncovered|Sell|400.0000|$287.85|$240.11|-$47.74
SEP|SNAP|02/09/2026|02/03/2026 Noncovered|Sell|8,183.0000|$49,957.22|$42,347.84|-$7,609.38
